source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_sub_activity_value,tot_sub_activity_value_EUR,item_value_estimate_USD,item_value_estimate_deliv_USD
3500000000.0,,,,,,
15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
,2013300.0,1827124.0,2013300.0,1827124.0,1300.0,
,,,,,2000000.0,
,,,,,12000.0,
,5397500.0,5102330.0,5397500.0,5102330.0,5397500.0,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
72000000.0,72000000.0,72000000.0,72000000.0,72000000.0,,
90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,,
18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,,
375000000.0,375000000.0,375000000.0,,,,
180000000.0,,,180000000.0,180000000.0,,
10000000.0,,,10000000.0,10000000.0,4534016.0,
10000000.0,,,,,195000.0,
10000000.0,,,,,2680.0,
10000000.0,,,,,12950.0,
10000000.0,,,,,61043.0,
83000000.0,,,83000000.0,83000000.0,,
2000000.0,,,2000000.0,2000000.0,,
875000.0,,,875000.0,875000.0,,
25000000.0,,,25000000.0,25000000.0,,
9000000.0,,,9000000.0,9000000.0,,
8000000.0,,,8000000.0,8000000.0,,
132000000.0,132000000.0,132000000.0,,,,
148000000.0,148000000.0,148000000.0,,,,
15000000.0,,,15000000.0,15000000.0,,
15000000.0,,,15000000.0,15000000.0,,
10000000.0,,,10000000.0,10000000.0,,
2000000.0,,,2000000.0,2000000.0,,
29500000.0,,,29500000.0,29500000.0,,
45000000.0,,,45000000.0,45000000.0,,
20000000.0,,,20000000.0,20000000.0,,
252000000.0,252000000.0,252000000.0,,,,
4000000.0,,,4000000.0,4000000.0,,
55000000.0,,,55000000.0,55000000.0,,
20000000.0,,,20000000.0,20000000.0,,
10000000.0,,,10000000.0,10000000.0,,
5000000.0,,,5000000.0,5000000.0,,
20000000.0,,,20000000.0,20000000.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,
,,,,,,
20000000.0,,,20000000.0,20000000.0,,
80000000.0,80000000.0,80000000.0,80000000.0,80000000.0,,
21000000.0,21000000.0,19875413.0,21000000.0,19875413.0,,
200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,,
66000000.0,66000000.0,66000000.0,66000000.0,66000000.0,,
2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,,
625000000.0,625000000.0,625000000.0,,,,
40000000.0,,,40000000.0,40000000.0,,
65000000.0,,,65000000.0,65000000.0,,
52000000.0,,,52000000.0,52000000.0,,
1500000.0,,,1500000.0,1500000.0,,
20000000.0,,,20000000.0,20000000.0,,
10000000.0,,,10000000.0,10000000.0,,
60000000.0,,,60000000.0,60000000.0,,
7000000.0,,,7000000.0,7000000.0,,
5000000.0,,,5000000.0,5000000.0,,
25000000.0,,,25000000.0,25000000.0,,
62000000.0,62000000.0,62000000.0,,,,
62000000.0,,,62000000.0,62000000.0,,
5000000.0,5000000.0,3115391.0,5000000.0,3115391.0,533000.0,533000.0
5000000.0,,,,,662200.0,662200.0
5000000.0,,,,,28550.0,28550.0
4240000.0,4240000.0,2641852.0,4240000.0,2641852.0,,
4100000.0,4100000.0,2566020.0,4100000.0,2566020.0,,
7500000.0,7500000.0,4693939.0,7500000.0,4693939.0,,
,,,,,,
,,,,,,
4500000.0,4500000.0,2704327.0,4500000.0,2704327.0,,
,,,,,,
1850000.0,1850000.0,1099373.0,1850000.0,1099373.0,,
750000.0,750000.0,422341.0,750000.0,422341.0,,
6500000.0,6500000.0,3689478.0,6500000.0,3689478.0,,
2000000.0,2000000.0,1112024.0,2000000.0,1112024.0,,
4000000.0,4000000.0,2224049.0,4000000.0,2224049.0,,
4000000.0,4000000.0,2092670.0,4000000.0,2092670.0,,
4000000.0,4000000.0,2092670.0,4000000.0,2092670.0,,
2000000.0,2000000.0,1177686.0,2000000.0,1177686.0,,
2000000.0,2000000.0,1177686.0,2000000.0,1177686.0,,
3000000.0,3000000.0,1800679.0,3000000.0,1800679.0,,
2000000.0,2000000.0,1144076.0,2000000.0,1144076.0,,
1500000.0,1500000.0,858057.0,1500000.0,858057.0,,
1200000.0,1200000.0,675746.0,1200000.0,675746.0,,
500000.0,500000.0,281561.0,500000.0,281561.0,,
3000000.0,3000000.0,1689366.0,3000000.0,1689366.0,,
30500000.0,30500000.0,17308388.0,30500000.0,17308388.0,,
10000000.0,10000000.0,5560122.0,10000000.0,5560122.0,,
1500000.0,1500000.0,1362128.0,1500000.0,1362128.0,,
7000000.0,7000000.0,3662173.0,7000000.0,3662173.0,,
3000000.0,3000000.0,1702836.0,3000000.0,1702836.0,,
3000000.0,3000000.0,1636010.0,3000000.0,1636010.0,,
,11730400.0,10342535.0,11730400.0,10342535.0,2950000.0,2950000.0
,,,,,750000.0,750000.0
,,,,,7000000.0,7000000.0
,,,,,330000.0,330000.0
,,,,,400.0,400.0
,,,,,300000.0,300000.0
,,,,,400000.0,400000.0
,,,,,,
,2950000.0,2677205.0,2950000.0,2677205.0,2950000.0,2950000.0
,69235545.0,63995960.0,69235545.0,63995960.0,,
,,,,,69235545.0,69235545.0
400000000.0,400000000.0,41584137.0,400000000.0,41584137.0,,
,51623832.0,49023217.0,51623832.0,49023217.0,38165321.0,38165321.0
,,,,,,
,,,,,,
,,,,,3878000.0,3878000.0
,,,,,9580511.0,9580511.0
,3878000.0,3670326.0,3878000.0,3670326.0,3878000.0,
,16623073.0,16330906.0,16623073.0,16330906.0,16623073.0,16623073.0
,14894400.0,15039117.0,14894400.0,15039117.0,14894400.0,14894400.0
,,,,,,
,,,,,,
,,,,,,
3000000000.0,3000000000.0,294993162.0,,,,
30666666.0,,,30666666.0,30666666.0,36276246.0,
1500000000.0,,,1500000000.0,145127924.0,,
300000000.0,,,300000000.0,29025585.0,,
150000000.0,,,150000000.0,14512792.0,,
280000000.0,,,280000000.0,26799290.0,7375000.0,
280000000.0,,,,,,
11000000000.0,11000000000.0,1004297022.0,,,,
,,,7756000.0,7202154.0,7756000.0,7756000.0
,,,27218420.0,25401928.0,10113832.0,10113832.0
,,,,,17104587.0,17104587.0
,,,31499160.0,29422447.0,31499160.0,31499160.0
,,,6204800.0,5657328.0,6204800.0,
,,,,,,
,,,121548029.0,111845438.0,96000000.0,
,,,,,25548029.0,
,,,6980400.0,6439564.0,6980400.0,
,,,5429200.0,5008550.0,5429200.0,
,,,,,,
,,,,,,
,,,49165990.0,46019157.0,49165990.0,
200000000.0,,,200000000.0,17199338.0,,
200000000.0,,,200000000.0,17199338.0,,
50000000.0,,,50000000.0,4238810.0,4916599.0,
335000000.0,,,335000000.0,29046420.0,,
13500000000.0,13500000000.0,1232546345.0,,,,
3500000000.0,3500000000.0,296843904.0,,,,
1600000000.0,,,1600000000.0,138872133.0,,
480000000.0,,,480000000.0,42039622.0,,
50000000.0,,,50000000.0,4379127.0,,
3000000.0,,,3000000.0,262748.0,,
125000000.0,,,125000000.0,125000000.0,,
1276962500.0,,,1276962500.0,111839628.0,,
750000000.0,,,750000000.0,64014832.0,,
1000000000.0,,,1000000000.0,85353110.0,,
570000000.0,,,570000000.0,48365571.0,,
300000000.0,,,300000000.0,25443763.0,,
0.0,,,0.0,0.0,0.0,
1300000000.0,,,1300000000.0,110256307.0,,
50000000.0,,,50000000.0,4240627.0,,
500000000.0,,,500000000.0,42586674.0,,
22500000000.0,22500000000.0,2054243908.0,,,,
50000000000.0,50000000000.0,4223693569.0,,,,
150000000.0,,,150000000.0,12771713.0,,
700000000.0,,,700000000.0,59596924.0,,
1200000000.0,,,1200000000.0,102938950.0,,
600000000.0,,,600000000.0,51469475.0,,
4000000000.0,,,4000000000.0,337895486.0,,
100000000.0,,,100000000.0,117125300.0,,
400000000.0,,,400000000.0,347337082.0,,
6500000000.0,,,6500000000.0,561112326.0,,
580000000.0,,,580000000.0,580000000.0,,
7345000000.0,7345000000.0,670596511.0,,,,
7345000000.0,7345000000.0,670596511.0,,,,
7345000000.0,7345000000.0,622948136.0,,,,
7345000000.0,7345000000.0,622948136.0,,,,
7345000000.0,7345000000.0,622948136.0,,,,
,246779723.0,227570771.0,246779723.0,227570771.0,246779723.0,
265000000.0,265000000.0,26230856.0,265000000.0,26230856.0,,
100000000.0,100000000.0,9898436.0,100000000.0,9898436.0,,
,,,,,,
310000000.0,310000000.0,30685152.0,310000000.0,30685152.0,,
1100000000.0,1100000000.0,108882799.0,1100000000.0,108882799.0,,
,244376.0,228067.0,244376.0,228067.0,244376.0,
2202000000.0,2202000000.0,201042004.0,,,,
40000000.0,,,40000000.0,3733137.0,,
280000000.0,,,280000000.0,25563924.0,,
45000000.0,,,45000000.0,4108488.0,,
150000000.0,,,150000000.0,12802543.0,,
350000000.0,,,350000000.0,30561026.0,,
200000000.0,,,200000000.0,17199338.0,,
1000000000.0,,,1000000000.0,84776199.0,,
137000000.0,,,137000000.0,11878685.0,,
2550000000.0,2550000000.0,232814310.0,,,,
100000000.0,100000000.0,8784038.0,100000000.0,8784038.0,,
,,,,,,
745000000.0,745000000.0,63768959.0,745000000.0,63768959.0,,
170000000.0,,,170000000.0,14656746.0,,
980000000.0,,,980000000.0,85830896.0,,
120000000.0,,,120000000.0,10509906.0,,
50000000.0,,,50000000.0,4379127.0,,
7400000.0,,,7400000.0,6823995.0,,
740000000.0,,,740000000.0,62761283.0,,
99821823.0,99821823.0,8466143.0,99821823.0,8466143.0,,
350000000.0,350000000.0,29684390.0,350000000.0,29684390.0,,
80000000.0,,,80000000.0,6813868.0,,
50000000.0,,,50000000.0,4258667.0,,
1000000000.0,,,1000000000.0,85144752.0,,
35457999.0,,,35457999.0,35457999.0,,
3000000000.0,3000000000.0,255520044.0,,,,
164000000.0,,,164000000.0,13962708.0,,
140000000.0,,,140000000.0,12124171.0,,
25000000.0,,,25000000.0,2165031.0,,
773000000.0,,,773000000.0,66942746.0,,
53000000.0,,,53000000.0,4477115.0,,
530000000.0,,,530000000.0,45702394.0,,
229000000.0,,,229000000.0,19768419.0,,
140000000.0,,,140000000.0,12085496.0,,
17300000.0,,,17300000.0,1493422.0,,
60000000.0,,,60000000.0,5179498.0,,
300000000.0,300000000.0,29695309.0,300000000.0,29695309.0,,
50000000.0,50000000.0,4928413.0,50000000.0,4928413.0,,
2000000000.0,2000000000.0,192457764.0,2000000000.0,192457764.0,,
1000000000.0,1000000000.0,96228882.0,1000000000.0,96228882.0,,
6698000000.0,6698000000.0,611525587.0,,,,
2000000000.0,,,2000000000.0,177213980.0,,
50000000.0,,,50000000.0,4267514.0,,
250000000.0,,,250000000.0,21337571.0,,
300000000.0,,,300000000.0,25605085.0,,
1500000000.0,,,1500000000.0,131433028.0,,
1000000000.0,,,1000000000.0,87317216.0,,
50000000.0,,,50000000.0,4238810.0,,
150000000.0,,,150000000.0,12716430.0,,
135000000.0,,,135000000.0,11705274.0,,
7450000000.0,7450000000.0,680182983.0,,,,
70000000.0,,,70000000.0,5991714.0,,
30000000.0,,,30000000.0,2560593.0,,
250000000.0,,,250000000.0,21212970.0,,
3915000000.0,,,3915000000.0,336657540.0,,
500000000.0,,,500000000.0,42406272.0,,
4650000000.0,4650000000.0,424543741.0,,,,
35000000.0,,,35000000.0,2956585.0,,
2400000000.0,,,2400000000.0,202737291.0,,
4500000000.0,4500000000.0,386021062.0,,,,
1000000000.0,,,1000000000.0,86601224.0,,
53600000.0,,,53600000.0,53600000.0,,
7345000000.0,7345000000.0,670596511.0,,,,
7345000000.0,7345000000.0,670596511.0,,,,
7345000000.0,7345000000.0,622948136.0,,,,
7345000000.0,7345000000.0,622948136.0,,,,
7345000000.0,7345000000.0,622948136.0,,,,
,3645000.0,3369155.0,3645000.0,3369155.0,3645000.0,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
,7500000.0,7404895.0,7500000.0,7404895.0,7500000.0,7500000.0
62105000.0,62105000.0,58976383.0,62105000.0,58976383.0,,
,2355000.0,2308535.0,2355000.0,2308535.0,2355000.0,2355000.0
206088701.0,206088701.0,206088701.0,206088701.0,206088701.0,,
,12000000.0,11143096.0,12000000.0,11143096.0,12000000.0,12000000.0
,1023793.0,944470.0,1023793.0,944470.0,362760.0,
,,,,,661033.0,
,,,,,,
,,,,,,
,4089400.0,3698089.0,4089400.0,3698089.0,4089400.0,
,7500000.0,6878807.0,7500000.0,6878807.0,7500000.0,7500000.0
,90300000.0,83513012.0,90300000.0,83513012.0,90300000.0,90300000.0
200700.0,200700.0,44188.0,200700.0,44188.0,,
11000000.0,11000000.0,2421859.0,11000000.0,2421859.0,,
13500000.0,13500000.0,3161304.0,13500000.0,3161304.0,,
,,,,,,
1800000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,,
1800000000.0,,,,,,
1800000000.0,,,,,1065800.0,1065800.0
1800000000.0,,,,,,
1800000000.0,,,,,3000000.0,3000000.0
1800000000.0,,,,,2340000.0,2340000.0
1800000000.0,,,,,,
1800000000.0,,,,,58800000.0,58800000.0
1800000000.0,,,,,493500.0,493500.0
1800000000.0,,,,,387855830.0,387855830.0
1800000000.0,,,,,230061393.0,230061393.0
1800000000.0,,,,,23584786.0,23584786.0
,33183306.0,32600075.0,33183306.0,32600075.0,33183306.0,33183306.0
,,,,,,
,,,,,,
,177964925.0,165256686.0,177964925.0,165256686.0,99549918.0,
,,,,,8552294.0,8552294.0
,,,,,21380734.0,21380734.0
,,,,,48481979.0,
,450722306.0,421006564.0,450722306.0,421006564.0,450722306.0,450722306.0
581136675.0,581136675.0,581136675.0,581136675.0,581136675.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
,16160660.0,14946017.0,16160660.0,14946017.0,16160660.0,16160660.0
,66366612.0,61378468.0,66366612.0,61378468.0,66366612.0,66366612.0
,144000000.0,133176896.0,144000000.0,133176896.0,144000000.0,144000000.0
-79501382.0,-79501382.0,-79501382.0,-79501382.0,-79501382.0,,
200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,,
,,,,,0.0,0.0
,,,,,,
200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,,
1000000000.0,1000000000.0,881686490.0,1000000000.0,881686490.0,,
30000000.0,30000000.0,6312848.0,30000000.0,6312848.0,,
25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,
100000.0,100000.0,100000.0,100000.0,100000.0,,
1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,,
,495000.0,467475.0,495000.0,467475.0,,
,,,,,495000.0,
,,,,,,
50000.0,50000.0,50000.0,50000.0,50000.0,,
,3050430.0,2689523.0,3050430.0,2689523.0,,
,,,,,,
,,,,,,
,,,,,,
,,,,,588000.0,588000.0
,,,,,,
,,,,,2462430.0,2462430.0
,,,,,,
,2422800.0,2239448.0,2422800.0,2239448.0,2422800.0,2422800.0
,795376.0,751880.0,795376.0,751880.0,795376.0,795376.0
,,,,,,
,35100000.0,35722767.0,35100000.0,35722767.0,35100000.0,35100000.0
,993104.0,922188.0,993104.0,922188.0,795376.0,795376.0
,,,,,177728.0,177728.0
,,,,,,
,,,,,20000.0,20000.0
,30000000.0,27997872.0,30000000.0,27997872.0,30000000.0,30000000.0
,823994.0,751290.0,823994.0,751290.0,170438.0,
,,,,,653556.0,
,,,,,,
,795376.0,733751.0,795376.0,733751.0,795376.0,
,2625942.0,2422486.0,2625942.0,2422486.0,2625942.0,
,36000.0,33294.0,36000.0,33294.0,36000.0,36000.0
,1480875.0,1371852.0,1480875.0,1371852.0,,
,1480875.0,1371852.0,,,,
,1480875.0,1371852.0,,,1480875.0,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
26000000.0,26000000.0,26000000.0,,,,
100000000.0,100000000.0,100000000.0,,,,
52000000.0,,,52000000.0,52000000.0,,
74000000.0,,,74000000.0,74000000.0,2625942.0,
74000000.0,,,,,35100000.0,
74000000.0,,,,,795376.0,
74000000.0,,,,,,
74000000.0,,,,,80343.0,
74000000.0,,,,,,
220000000.0,220000000.0,220000000.0,,,,
0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,,
105000.0,105000.0,105000.0,105000.0,105000.0,,
10000000.0,10000000.0,8816865.0,10000000.0,8816865.0,,
30000000.0,30000000.0,27729670.0,30000000.0,27729670.0,,
1200000.0,1200000.0,1135738.0,1200000.0,1135738.0,,
50000000.0,50000000.0,47322412.0,50000000.0,47322412.0,,
8800000.0,8800000.0,8310660.0,8800000.0,8310660.0,,
130000000.0,130000000.0,121324113.0,130000000.0,121324113.0,,
20000000.0,20000000.0,18086220.0,20000000.0,18086220.0,,
20000000.0,,,20000000.0,18086220.0,5809650.0,
20000000.0,,,,,5809650.0,
,22000000.0,20380345.0,22000000.0,20380345.0,22000000.0,
200000000.0,200000000.0,183337053.0,,,,
8000000.0,,,8000000.0,7399031.0,,
8000000.0,,,8000000.0,7399031.0,,
,,,1250000.0,1161818.0,1250000.0,
10000000.0,,,10000000.0,9221615.0,,
8000000.0,,,8000000.0,7264682.0,,
20790000.0,,,20790000.0,20079725.0,,
100000000.0,,,100000000.0,89174644.0,,
4760000.0,,,4760000.0,4244713.0,,
800000.0,800000.0,726022.0,800000.0,726022.0,,
1600000.0,1600000.0,1478916.0,1600000.0,1478916.0,,
1600000.0,,,,,,
1600000.0,,,,,,
1600000.0,,,,,,
1180000.0,1180000.0,1115470.0,1180000.0,1115470.0,,
12000000.0,12000000.0,11185931.0,12000000.0,11185931.0,,
0.0,0.0,0.0,0.0,0.0,,
10000000.0,10000000.0,9043110.0,10000000.0,9043110.0,,
500000000000.0,500000000000.0,346443770.0,,,,
50000000.0,,,50000000.0,46608044.0,,
50000000.0,,,50000000.0,46608044.0,,
300000000.0,300000000.0,276052450.0,300000000.0,276052450.0,,
2100000000.0,2100000000.0,1965591014.0,,,,
100000000.0,,,100000000.0,91706539.0,,
,536234.0,472790.0,536234.0,472790.0,31000.0,
,,,,,390000.0,
,,,,,110000.0,
,,,,,5234.0,
5000000.0,5000000.0,1010461.0,5000000.0,1010461.0,,
,3492500.0,3228196.0,3492500.0,3228196.0,3492500.0,
3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3063750.0,
5000000.0,5000000.0,1018605.0,5000000.0,1018605.0,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
562000000.0,562000000.0,114080958.0,562000000.0,114080958.0,,
3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,
,,,,,,
830000.0,830000.0,756766.0,830000.0,756766.0,,
,,,,,,
400000.0,400000.0,407097.0,400000.0,407097.0,,
,400000000.0,360165676.0,400000000.0,360165676.0,400000000.0,400000000.0
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,6025716.0,
4000000.0,,,,,,
4000000.0,,,,,,
4000000.0,,,,,,
1840000.0,1840000.0,1840000.0,1840000.0,1840000.0,,
203492.0,203492.0,203492.0,203492.0,203492.0,,
203492.0,203492.0,203492.0,,,,
203492.0,203492.0,203492.0,,,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,797798.0,
3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,,
1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1826000.0,
4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,37908000.0,37908000.0
4500000.0,,,,,11900000.0,11900000.0
11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,,
32200000.0,32200000.0,32200000.0,32200000.0,32200000.0,,
,,,,,,
68000000.0,68000000.0,68000000.0,68000000.0,68000000.0,208817599.0,208817599.0
,76250000.0,72166678.0,76250000.0,72166678.0,73600000.0,73600000.0
,,,,,650000.0,650000.0
,,,,,2000000.0,2000000.0
,16846276.0,16632655.0,16846276.0,16632655.0,16846276.0,16846276.0
9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,,
9000000.0,,,,,,
9000000.0,,,,,,
9000000.0,,,,,,
9000000.0,,,,,,
,,,,,,
4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,,
4500000.0,,,,,,
4500000.0,,,,,,
467537716.0,467537716.0,467537716.0,467537716.0,467537716.0,418527855.0,418527855.0
467537716.0,,,,,50000000.0,50000000.0
4200000.0,4200000.0,4200000.0,4200000.0,4200000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
163000.0,163000.0,163000.0,163000.0,163000.0,,
163000.0,,,,,30000.0,
163000.0,,,,,10000.0,
163000.0,,,,,80000.0,
163000.0,,,,,65000.0,
163000.0,,,,,144000.0,
400000.0,400000.0,400000.0,400000.0,400000.0,,
400000.0,400000.0,400000.0,400000.0,400000.0,,
200000.0,200000.0,200000.0,200000.0,200000.0,,
100000.0,100000.0,100000.0,100000.0,100000.0,,
,400000.0,363011.0,400000.0,363011.0,400000.0,
1640000.0,1640000.0,1640000.0,1640000.0,1640000.0,,
180000.0,180000.0,180000.0,180000.0,180000.0,15000.0,
180000.0,,,,,27000.0,
180000.0,,,,,25280.0,
180000.0,,,,,,
180000.0,,,,,,
180000.0,,,,,,
133939.0,133939.0,133939.0,133939.0,133939.0,,
100000.0,100000.0,100000.0,100000.0,100000.0,,
580000.0,580000.0,580000.0,580000.0,580000.0,660000.0,660000.0
1403061.0,1403061.0,1403061.0,1403061.0,1403061.0,,
,66648.0,62942.0,66648.0,62942.0,,
,,,,,66648.0,
228405.0,228405.0,228405.0,228405.0,228405.0,,
,220000.0,205919.0,220000.0,205919.0,220000.0,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
200000.0,200000.0,200000.0,200000.0,200000.0,,
541813.0,541813.0,541813.0,541813.0,541813.0,,
958187.0,958187.0,958187.0,958187.0,958187.0,3276171.0,3276171.0
800000.0,800000.0,800000.0,800000.0,800000.0,,
750000.0,750000.0,750000.0,750000.0,750000.0,854784.0,
500000.0,500000.0,500000.0,500000.0,500000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
300000.0,300000.0,300000.0,300000.0,300000.0,,
2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,,
1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,,
500000.0,500000.0,500000.0,500000.0,500000.0,,
7000000.0,7000000.0,6647366.0,7000000.0,6647366.0,,
7000000.0,,,,,,
,24816221.0,23487269.0,24816221.0,23487269.0,24816221.0,24816221.0
,,,,,,
,27115760.0,27379223.0,27115760.0,27379223.0,27115760.0,27115760.0
,10400000.0,9876087.0,10400000.0,9876087.0,,
,,,,,10400000.0,10400000.0
,,,,,,
,,,,,,
,,,,,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
150000.0,150000.0,150000.0,150000.0,150000.0,,
,26251200.0,23823671.0,26251200.0,23823671.0,25896000.0,
,,,,,355200.0,
23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,,
25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,
1161542.0,1161542.0,1161542.0,1161542.0,1161542.0,110000.0,
4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,,
,500000.0,462161.0,500000.0,462161.0,500000.0,
,4595318.0,4189857.0,4595318.0,4189857.0,4595318.0,
1500000.0,1500000.0,1420112.0,1500000.0,1420112.0,,
15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,,
1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,,
360000.0,360000.0,360000.0,360000.0,360000.0,155512.0,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
,27995000.0,25406217.0,27995000.0,25406217.0,27400000.0,27400000.0
,,,,,595000.0,595000.0
,,,,,,
,,,,,,
,644000.0,584447.0,644000.0,584447.0,644000.0,644000.0
,30734600.0,28408677.0,30734600.0,28408677.0,17000000.0,17000000.0
,,,,,9234600.0,9234600.0
,,,,,4500000.0,4500000.0
,,,,,,
118360000.0,118360000.0,118360000.0,118360000.0,118360000.0,1656682.0,1656682.0
47663678.0,47663678.0,47663678.0,47663678.0,47663678.0,,
,1136252.0,1116281.0,1136252.0,1116281.0,1136252.0,1136252.0
,8411313.0,8304653.0,8411313.0,8304653.0,1656682.0,1656682.0
,,,,,2193537.0,
,,,,,4561095.0,4561095.0
,5429730.0,5526068.0,5429730.0,5526068.0,480000.0,480000.0
,,,,,3150000.0,3150000.0
,,,,,1288000.0,1288000.0
,,,,,461730.0,461730.0
,,,,,50000.0,50000.0
,195915860.0,199391926.0,195915860.0,199391926.0,126698916.0,126698916.0
,,,,,69216944.0,69216944.0
,,,,,,
,71630232.0,70216956.0,71630232.0,70216956.0,63349458.0,63349458.0
,,,,,8280774.0,8280774.0
,,,,,,
12804714.0,12804714.0,12804714.0,12804714.0,12804714.0,,
,21380734.0,19853964.0,21380734.0,19853964.0,21380734.0,21380734.0
,1136252.0,1060421.0,1136252.0,1060421.0,1136252.0,
,,,,,,
81001201.0,81001201.0,81001201.0,81001201.0,81001201.0,,
,6040473.0,5653857.0,6040473.0,5653857.0,6040473.0,6040473.0
,90000000.0,85206734.0,90000000.0,85206734.0,90000000.0,
952100000.0,952100000.0,952100000.0,,,,
,,,113625.0,104194.0,113625.0,
,,,113625.0,105260.0,,
,,,,,113625.0,
,,,,,,
,,,,,,
,,,,,,
,,,7034060.0,6516208.0,7034060.0,7034060.0
,,,,,,
,,,40623395.0,37364466.0,40623395.0,21380734.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
1500000.0,,,1500000.0,1500000.0,,
,,,,,,
,,,31674729.0,29209217.0,31674729.0,31674729.0
,,,,,,
1000000000.0,1000000000.0,1000000000.0,,,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
49700000.0,49700000.0,49700000.0,49700000.0,49700000.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,,
50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,,
1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,
,,,,,,
570000000.0,570000000.0,53623968.0,570000000.0,53623968.0,,
230000000.0,230000000.0,21913878.0,230000000.0,21913878.0,,
100000000.0,100000000.0,9433501.0,100000000.0,9433501.0,,
,9750000.0,9844733.0,9750000.0,9844733.0,9750000.0,
170000000.0,170000000.0,15625281.0,170000000.0,15625281.0,,
11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,,
104400000.0,104400000.0,104400000.0,,,,
20000000.0,,,20000000.0,1784903.0,,
300000000.0,,,300000000.0,26851729.0,,
60000000.0,,,60000000.0,5370346.0,,
30000000.0,,,30000000.0,2685173.0,,
25000000.0,,,25000000.0,2237644.0,,
30000000.0,,,30000000.0,2685173.0,,
35000000.0,,,35000000.0,3132702.0,,
20000000.0,,,20000000.0,1790115.0,,
20000000.0,,,20000000.0,1790115.0,,
285050000.0,,,285050000.0,24412082.0,,
75000000.0,,,75000000.0,6694730.0,,
25000000.0,,,25000000.0,2231577.0,,
104400000.0,104400000.0,104400000.0,,,,
40000000.0,,,40000000.0,3555562.0,,
34000000.0,,,34000000.0,3022227.0,,
300000000.0,,,300000000.0,25882235.0,,
30000000.0,,,30000000.0,2582066.0,,
105000000.0,,,105000000.0,9037230.0,,
500000000.0,,,500000000.0,43034428.0,,
150000000.0,,,150000000.0,12910328.0,,
9700000.0,,,9700000.0,841108.0,,
5000000.0,,,5000000.0,433561.0,,
,,,261114.0,240790.0,261114.0,
10000000.0,,,10000000.0,872931.0,,
